0.000,"Info","2023-07-07 14:01:16","Service 'ymaze_inLT' : Execution start"
0.000,"Info","Subject Identification","7"
0.000,"Info","Apparatus","139"
0.000,"Info","Unit ID","3A843F"
"TIME","","","ARENA","ACTION","ZONE"
30.975,"Info","Arena",1,"Enter_Zone",2
30.975,"Info","Arena",2,"Enter_Zone",3
30.975,"Info","Arena",3,"Enter_Zone",3
30.975,"Info","Arena",4,"Enter_Zone",1
30.975,"Info","Arena",5,"Enter_Zone",2
30.975,"Info","Arena",6,"Enter_Zone",2
30.975,"Info","Arena",7,"Enter_Zone",2
30.975,"Info","Arena",8,"Enter_Zone",3
31.375,"Info","Arena",8,"Exit_Zone",3
31.375,"Info","Arena",8,"Enter_Zone",4
31.508,"Info","Arena",8,"Exit_Zone",4
31.508,"Info","Arena",8,"Enter_Zone",2
31.708,"Info","Arena",2,"Exit_Zone",3
31.708,"Info","Arena",2,"Enter_Zone",4
31.741,"Info","Arena",2,"Exit_Zone",4
31.741,"Info","Arena",2,"Enter_Zone",2
31.941,"Info","Arena",5,"Exit_Zone",2
31.941,"Info","Arena",5,"Enter_Zone",4
31.974,"Info","Arena",5,"Exit_Zone",4
31.974,"Info","Arena",5,"Enter_Zone",3
32.041,"Info","Arena",4,"Exit_Zone",1
32.041,"Info","Arena",4,"Enter_Zone",4
32.175,"Info","Arena",4,"Exit_Zone",4
32.175,"Info","Arena",4,"Enter_Zone",1
33.308,"Info","Arena",7,"Exit_Zone",2
33.308,"Info","Arena",7,"Enter_Zone",4
33.341,"Info","Arena",7,"Exit_Zone",4
33.341,"Info","Arena",7,"Enter_Zone",1
33.808,"Info","Arena",2,"Exit_Zone",2
33.808,"Info","Arena",2,"Enter_Zone",4
33.841,"Info","Arena",2,"Exit_Zone",4
33.841,"Info","Arena",2,"Enter_Zone",3
34.974,"Info","Arena",5,"Exit_Zone",3
34.974,"Info","Arena",5,"Enter_Zone",4
35.108,"Info","Arena",5,"Exit_Zone",4
35.108,"Info","Arena",5,"Enter_Zone",1
35.374,"Info","Arena",7,"Exit_Zone",1
35.374,"Info","Arena",7,"Enter_Zone",4
35.441,"Info","Arena",1,"Exit_Zone",2
35.441,"Info","Arena",1,"Enter_Zone",4
35.508,"Info","Arena",2,"Exit_Zone",3
