0.000,"Info","2023-06-13 10:39:50","Service 'ymaze_inLT' : Execution start"
0.000,"Info","Subject Identification","1"
0.000,"Info","Apparatus","139"
0.000,"Info","Unit ID","3A843F"
"TIME","","","ARENA","ACTION","ZONE"
30.970,"Info","Arena",1,"Enter_Zone",3
30.970,"Info","Arena",2,"Enter_Zone",2
30.970,"Info","Arena",3,"Enter_Zone",1
30.970,"Info","Arena",4,"Enter_Zone",1
30.970,"Info","Arena",5,"Enter_Zone",3
30.970,"Info","Arena",6,"Enter_Zone",1
30.970,"Info","Arena",7,"Enter_Zone",3
30.970,"Info","Arena",8,"Enter_Zone",2
31.370,"Info","Arena",1,"Exit_Zone",3
31.370,"Info","Arena",1,"Enter_Zone",4
31.470,"Info","Arena",1,"Exit_Zone",4
31.470,"Info","Arena",1,"Enter_Zone",1
31.503,"Info","Arena",1,"Exit_Zone",1
31.503,"Info","Arena",1,"Enter_Zone",4
31.570,"Info","Arena",1,"Exit_Zone",4
31.570,"Info","Arena",1,"Enter_Zone",3
32.036,"Info","Arena",4,"Exit_Zone",1
32.036,"Info","Arena",4,"Enter_Zone",4
32.336,"Info","Arena",6,"Exit_Zone",1
32.336,"Info","Arena",6,"Enter_Zone",2
32.370,"Info","Arena",4,"Exit_Zone",4
32.370,"Info","Arena",4,"Enter_Zone",3
32.470,"Info","Arena",3,"Exit_Zone",1
32.470,"Info","Arena",3,"Enter_Zone",4
32.570,"Info","Arena",3,"Exit_Zone",4
32.570,"Info","Arena",3,"Enter_Zone",2
32.603,"Info","Arena",1,"Exit_Zone",3
32.603,"Info","Arena",1,"Enter_Zone",2
32.670,"Info","Arena",7,"Exit_Zone",3
32.670,"Info","Arena",7,"Enter_Zone",4
32.836,"Info","Arena",7,"Exit_Zone",4
32.836,"Info","Arena",7,"Enter_Zone",1
33.436,"Info","Arena",8,"Exit_Zone",2
33.436,"Info","Arena",8,"Enter_Zone",4
33.903,"Info","Arena",8,"Exit_Zone",4
33.903,"Info","Arena",8,"Enter_Zone",3
34.270,"Info","Arena",4,"Exit_Zone",3
34.270,"Info","Arena",4,"Enter_Zone",4
34.336,"Info","Arena",2,"Exit_Zone",2
34.336,"Info","Arena",2,"Enter_Zone",4
34.470,"Info","Arena",2,"Exit_Zone",4
34.470,"Info","Arena",2,"Enter_Zone",3
34.536,"Info","Arena",8,"Exit_Zone",3
34.536,"Info","Arena",8,"Enter_Zone",4
34.603,"Info","Arena",4,"Exit_Zone",4
34.603,"Info","Arena",4,"Enter_Zone",1
34.803,"Info","Arena",8,"Exit_Zone",4
34.803,"Info","Arena",8,"Enter_Zone",1
34.969,"Info","Arena",3,"Exit_Zone",2
34.969,"Info","Arena",3,"Enter_Zone",4
35.069,"Info","Arena",3,"Exit_Zone",4
35.069,"Info","Arena",3,"Enter_Zone",1
35.769,"Info","Arena",1,"Exit_Zone",2
35.769,"Info","Arena",1,"Enter_Zone",4
36.003,"Info","Arena",6,"Exit_Zone",2
36.003,"Info","Arena",6,"Enter_Zone",4
36.103,"Info","Arena",1,"Exit_Zone",4
36.103,"Info","Arena",1,"Enter_Zone",1
36.369,"Info","Arena",6,"Exit_Zone",4
36.369,"Info","Arena",6,"Enter_Zone",3
37.136,"Info","Arena",4,"Exit_Zone",1
37.136,"Info","Arena",4,"Enter_Zone",4
37.269,"Info","Arena",5,"Exit_Zone",3
37.269,"Info","Arena",5,"Enter_Zone",4
37.469,"Info","Arena",5,"Exit_Zone",4
37.469,"Info","Arena",5,"Enter_Zone",1
37.669,"Info","Arena",8,"Exit_Zone",1
37.669,"Info","Arena",8,"Enter_Zone",4
37.703,"Info","Arena",4,"Exit_Zone",4
37.703,"Info","Arena",4,"Enter_Zone",2
37.969,"Info","Arena",8,"Exit_Zone",4
37.969,"Info","Arena",8,"Enter_Zone",2
38.336,"Info","Arena",2,"Exit_Zone",3
38.336,"Info","Arena",2,"Enter_Zone",4
38.503,"Info","Arena",2,"Exit_Zone",4
38.503,"Info","Arena",2,"Enter_Zone",1
39.369,"Info","Arena",7,"Exit_Zone",1
39.369,"Info","Arena",7,"Enter_Zone",4
39.569,"Info","Arena",7,"Exit_Zone",4
39.569,"Info","Arena",7,"Enter_Zone",3
39.969,"Info","Arena",6,"Exit_Zone",3
39.969,"Info","Arena",6,"Enter_Zone",4
40.302,"Info","Arena",6,"Exit_Zone",4
40.302,"Info","Arena",6,"Enter_Zone",1
40.569,"Info","Arena",8,"Exit_Zone",2
40.569,"Info","Arena",8,"Enter_Zone",3
40.702,"Info","Arena",8,"Exit_Zone",3
40.702,"Info","Arena",8,"Enter_Zone",2
41.202,"Info","Arena",2,"Exit_Zone",1
41.202,"Info","Arena",2,"Enter_Zone",4
41.436,"Info","Arena",4,"Exit_Zone",2
41.436,"Info","Arena",4,"Enter_Zone",4
41.536,"Info","Arena",2,"Exit_Zone",4
41.536,"Info","Arena",2,"Enter_Zone",2
41.636,"Info","Arena",7,"Exit_Zone",3
41.636,"Info","Arena",7,"Enter_Zone",4
41.669,"Info","Arena",2,"Exit_Zone",2
41.669,"Info","Arena",2,"Enter_Zone",4
41.669,"Info","Arena",4,"Exit_Zone",4
41.669,"Info","Arena",4,"Enter_Zone",1
41.702,"Info","Arena",2,"Exit_Zone",4
41.702,"Info","Arena",2,"Enter_Zone",3
41.736,"Info","Arena",4,"Exit_Zone",1
41.736,"Info","Arena",4,"Enter_Zone",4
41.836,"Info","Arena",4,"Exit_Zone",4
41.836,"Info","Arena",4,"Enter_Zone",2
41.902,"Info","Arena",7,"Exit_Zone",4
41.902,"Info","Arena",7,"Enter_Zone",1
41.936,"Info","Arena",5,"Exit_Zone",1
41.936,"Info","Arena",5,"Enter_Zone",3
42.069,"Info","Arena",5,"Exit_Zone",3
42.069,"Info","Arena",5,"Enter_Zone",1
42.235,"Info","Arena",5,"Exit_Zone",1
42.235,"Info","Arena",5,"Enter_Zone",3
42.269,"Info","Arena",5,"Exit_Zone",3
42.269,"Info","Arena",5,"Enter_Zone",1
42.569,"Info","Arena",1,"Exit_Zone",1
42.569,"Info","Arena",1,"Enter_Zone",2
42.635,"Info","Arena",1,"Exit_Zone",2
42.635,"Info","Arena",1,"Enter_Zone",4
