0.000,"Info","2023-06-13 13:02:21","Service 'ymaze_inLT' : Execution start"
0.000,"Info","Subject Identification","5"
0.000,"Info","Apparatus","139"
0.000,"Info","Unit ID","3A843F"
"TIME","","","ARENA","ACTION","ZONE"
30.923,"Info","Arena",1,"Enter_Zone",3
30.923,"Info","Arena",2,"Enter_Zone",3
30.923,"Info","Arena",3,"Enter_Zone",4
30.923,"Info","Arena",4,"Enter_Zone",2
30.923,"Info","Arena",5,"Enter_Zone",1
30.923,"Info","Arena",6,"Enter_Zone",1
30.923,"Info","Arena",7,"Enter_Zone",2
30.923,"Info","Arena",8,"Enter_Zone",2
31.056,"Info","Arena",1,"Exit_Zone",3
31.056,"Info","Arena",1,"Enter_Zone",4
31.223,"Info","Arena",3,"Exit_Zone",4
31.223,"Info","Arena",3,"Enter_Zone",3
31.256,"Info","Arena",1,"Exit_Zone",4
31.256,"Info","Arena",1,"Enter_Zone",2
31.256,"Info","Arena",6,"Exit_Zone",1
31.256,"Info","Arena",6,"Enter_Zone",4
31.389,"Info","Arena",6,"Exit_Zone",4
31.389,"Info","Arena",6,"Enter_Zone",2
31.456,"Info","Arena",6,"Exit_Zone",2
31.456,"Info","Arena",6,"Enter_Zone",4
31.756,"Info","Arena",6,"Exit_Zone",4
31.756,"Info","Arena",6,"Enter_Zone",3
32.523,"Info","Arena",6,"Exit_Zone",3
32.523,"Info","Arena",6,"Enter_Zone",4
32.623,"Info","Arena",6,"Exit_Zone",4
32.623,"Info","Arena",6,"Enter_Zone",1
34.556,"Info","Arena",6,"Exit_Zone",1
34.556,"Info","Arena",6,"Enter_Zone",4
34.756,"Info","Arena",6,"Exit_Zone",4
34.756,"Info","Arena",6,"Enter_Zone",1
35.689,"Info","Arena",4,"Exit_Zone",2
35.689,"Info","Arena",4,"Enter_Zone",4
35.689,"Info","Arena",5,"Exit_Zone",1
35.689,"Info","Arena",5,"Enter_Zone",4
35.889,"Info","Arena",5,"Exit_Zone",4
35.889,"Info","Arena",5,"Enter_Zone",2
35.989,"Info","Arena",3,"Exit_Zone",3
35.989,"Info","Arena",3,"Enter_Zone",4
36.056,"Info","Arena",4,"Exit_Zone",4
36.056,"Info","Arena",4,"Enter_Zone",3
36.189,"Info","Arena",5,"Exit_Zone",2
36.189,"Info","Arena",5,"Enter_Zone",4
36.222,"Info","Arena",5,"Exit_Zone",4
36.222,"Info","Arena",5,"Enter_Zone",1
36.422,"Info","Arena",3,"Exit_Zone",4
36.422,"Info","Arena",3,"Enter_Zone",2
36.689,"Info","Arena",4,"Exit_Zone",3
36.689,"Info","Arena",4,"Enter_Zone",4
36.989,"Info","Arena",4,"Exit_Zone",4
36.989,"Info","Arena",4,"Enter_Zone",2
38.189,"Info","Arena",6,"Exit_Zone",1
38.189,"Info","Arena",6,"Enter_Zone",4
38.489,"Info","Arena",6,"Exit_Zone",4
38.489,"Info","Arena",6,"Enter_Zone",2
38.855,"Info","Arena",5,"Exit_Zone",1
38.855,"Info","Arena",5,"Enter_Zone",4
38.889,"Info","Arena",5,"Exit_Zone",4
38.889,"Info","Arena",5,"Enter_Zone",2
39.489,"Info","Arena",8,"Exit_Zone",2
39.489,"Info","Arena",8,"Enter_Zone",4
40.255,"Info","Arena",8,"Exit_Zone",4
40.255,"Info","Arena",8,"Enter_Zone",3
40.889,"Info","Arena",4,"Exit_Zone",2
40.889,"Info","Arena",4,"Enter_Zone",4
41.355,"Info","Arena",4,"Exit_Zone",4
41.355,"Info","Arena",4,"Enter_Zone",3
41.988,"Info","Arena",5,"Exit_Zone",2
41.988,"Info","Arena",5,"Enter_Zone",4
42.222,"Info","Arena",5,"Exit_Zone",4
42.222,"Info","Arena",5,"Enter_Zone",1
42.655,"Info","Arena",8,"Exit_Zone",3
42.655,"Info","Arena",8,"Enter_Zone",4
43.055,"Info","Arena",4,"Exit_Zone",3
43.055,"Info","Arena",4,"Enter_Zone",4
43.488,"Info","Arena",4,"Exit_Zone",4
43.488,"Info","Arena",4,"Enter_Zone",2
43.955,"Info","Arena",2,"Exit_Zone",3
43.955,"Info","Arena",2,"Enter_Zone",4
44.422,"Info","Arena",8,"Exit_Zone",4
44.422,"Info","Arena",8,"Enter_Zone",3
44.488,"Info","Arena",2,"Exit_Zone",4
44.488,"Info","Arena",2,"Enter_Zone",3
47.055,"Info","Arena",8,"Exit_Zone",3
47.055,"Info","Arena",8,"Enter_Zone",4
47.588,"Info","Arena",8,"Exit_Zone",4
47.588,"Info","Arena",8,"Enter_Zone",2
47.655,"Info","Arena",6,"Exit_Zone",2
47.655,"Info","Arena",6,"Enter_Zone",4
48.055,"Info","Arena",6,"Exit_Zone",4
48.055,"Info","Arena",6,"Enter_Zone",3
48.388,"Info","Arena",7,"Exit_Zone",2
48.388,"Info","Arena",7,"Enter_Zone",4
48.421,"Info","Arena",6,"Exit_Zone",3
48.421,"Info","Arena",6,"Enter_Zone",4
48.488,"Info","Arena",6,"Exit_Zone",4
48.488,"Info","Arena",6,"Enter_Zone",2
48.655,"Info","Arena",6,"Exit_Zone",2
48.655,"Info","Arena",6,"Enter_Zone",4
48.755,"Info","Arena",7,"Exit_Zone",4
