0.000,"Info","2023-06-06 14:19:45","Service 'ymaze_inLT' : Execution start"
0.000,"Info","Subject Identification","5"
0.000,"Info","Apparatus","139"
0.000,"Info","Unit ID","3A843F"
"TIME","","","ARENA","ACTION","ZONE"
30.979,"Info","Arena",1,"Enter_Zone",2
30.979,"Info","Arena",2,"Enter_Zone",2
30.979,"Info","Arena",3,"Enter_Zone",3
30.979,"Info","Arena",4,"Enter_Zone",2
30.979,"Info","Arena",5,"Enter_Zone",2
30.979,"Info","Arena",6,"Enter_Zone",1
30.979,"Info","Arena",7,"Enter_Zone",2
30.979,"Info","Arena",8,"Enter_Zone",2
31.979,"Info","Arena",2,"Exit_Zone",2
31.979,"Info","Arena",2,"Enter_Zone",4
32.079,"Info","Arena",2,"Exit_Zone",4
32.079,"Info","Arena",2,"Enter_Zone",1
32.245,"Info","Arena",3,"Exit_Zone",3
32.245,"Info","Arena",3,"Enter_Zone",4
32.345,"Info","Arena",6,"Exit_Zone",1
32.345,"Info","Arena",6,"Enter_Zone",4
32.645,"Info","Arena",3,"Exit_Zone",4
32.645,"Info","Arena",3,"Enter_Zone",1
32.812,"Info","Arena",8,"Exit_Zone",2
32.812,"Info","Arena",8,"Enter_Zone",4
32.912,"Info","Arena",6,"Exit_Zone",4
32.912,"Info","Arena",6,"Enter_Zone",3
33.079,"Info","Arena",7,"Exit_Zone",2
33.079,"Info","Arena",7,"Enter_Zone",4
33.212,"Info","Arena",8,"Exit_Zone",4
33.212,"Info","Arena",8,"Enter_Zone",2
33.345,"Info","Arena",7,"Exit_Zone",4
33.345,"Info","Arena",7,"Enter_Zone",3
33.412,"Info","Arena",2,"Exit_Zone",1
33.412,"Info","Arena",2,"Enter_Zone",4
33.545,"Info","Arena",2,"Exit_Zone",4
33.545,"Info","Arena",2,"Enter_Zone",3
34.845,"Info","Arena",6,"Exit_Zone",3
34.845,"Info","Arena",6,"Enter_Zone",4
34.945,"Info","Arena",6,"Exit_Zone",4
34.945,"Info","Arena",6,"Enter_Zone",1
35.178,"Info","Arena",8,"Exit_Zone",2
35.178,"Info","Arena",8,"Enter_Zone",4
35.345,"Info","Arena",8,"Exit_Zone",4
35.345,"Info","Arena",8,"Enter_Zone",1
35.645,"Info","Arena",2,"Exit_Zone",3
35.645,"Info","Arena",2,"Enter_Zone",4
35.745,"Info","Arena",2,"Exit_Zone",4
35.745,"Info","Arena",2,"Enter_Zone",2
36.178,"Info","Arena",3,"Exit_Zone",1
36.178,"Info","Arena",3,"Enter_Zone",4
36.412,"Info","Arena",7,"Exit_Zone",3
36.412,"Info","Arena",7,"Enter_Zone",4
36.512,"Info","Arena",3,"Exit_Zone",4
36.512,"Info","Arena",3,"Enter_Zone",3
36.545,"Info","Arena",4,"Exit_Zone",2
36.545,"Info","Arena",4,"Enter_Zone",4
36.678,"Info","Arena",4,"Exit_Zone",4
36.678,"Info","Arena",4,"Enter_Zone",1
36.912,"Info","Arena",7,"Exit_Zone",4
36.912,"Info","Arena",7,"Enter_Zone",1
36.912,"Info","Arena",8,"Exit_Zone",1
36.912,"Info","Arena",8,"Enter_Zone",4
36.945,"Info","Arena",3,"Exit_Zone",3
36.945,"Info","Arena",3,"Enter_Zone",4
36.978,"Info","Arena",6,"Exit_Zone",1
36.978,"Info","Arena",6,"Enter_Zone",4
37.112,"Info","Arena",8,"Exit_Zone",4
37.112,"Info","Arena",8,"Enter_Zone",3
37.212,"Info","Arena",3,"Exit_Zone",4
37.212,"Info","Arena",3,"Enter_Zone",2
37.711,"Info","Arena",6,"Exit_Zone",4
37.711,"Info","Arena",6,"Enter_Zone",2
38.211,"Info","Arena",2,"Exit_Zone",2
38.211,"Info","Arena",2,"Enter_Zone",4
38.378,"Info","Arena",8,"Exit_Zone",3
38.378,"Info","Arena",8,"Enter_Zone",4
38.578,"Info","Arena",2,"Exit_Zone",4
38.578,"Info","Arena",2,"Enter_Zone",3
38.711,"Info","Arena",8,"Exit_Zone",4
38.711,"Info","Arena",8,"Enter_Zone",2
39.045,"Info","Arena",6,"Exit_Zone",2
39.045,"Info","Arena",6,"Enter_Zone",4
39.278,"Info","Arena",6,"Exit_Zone",4
39.278,"Info","Arena",6,"Enter_Zone",3
39.445,"Info","Arena",6,"Exit_Zone",3
39.445,"Info","Arena",6,"Enter_Zone",4
39.811,"Info","Arena",6,"Exit_Zone",4
39.811,"Info","Arena",6,"Enter_Zone",1
39.945,"Info","Arena",7,"Exit_Zone",1
39.945,"Info","Arena",7,"Enter_Zone",4
40.045,"Info","Arena",7,"Exit_Zone",4
40.045,"Info","Arena",7,"Enter_Zone",2
42.678,"Info","Arena",7,"Exit_Zone",2
42.678,"Info","Arena",7,"Enter_Zone",4
42.711,"Info","Arena",4,"Exit_Zone",1
42.711,"Info","Arena",4,"Enter_Zone",4
42.844,"Info","Arena",4,"Exit_Zone",4
42.844,"Info","Arena",4,"Enter_Zone",3
43.044,"Info","Arena",7,"Exit_Zone",4
43.044,"Info","Arena",7,"Enter_Zone",3
43.411,"Info","Arena",6,"Exit_Zone",1
43.411,"Info","Arena",6,"Enter_Zone",4
43.678,"Info","Arena",6,"Exit_Zone",4
43.678,"Info","Arena",6,"Enter_Zone",2
43.844,"Info","Arena",3,"Exit_Zone",2
43.844,"Info","Arena",3,"Enter_Zone",4
44.178,"Info","Arena",3,"Exit_Zone",4
44.178,"Info","Arena",3,"Enter_Zone",3
45.611,"Info","Arena",6,"Exit_Zone",2
45.611,"Info","Arena",6,"Enter_Zone",4
45.844,"Info","Arena",6,"Exit_Zone",4
45.844,"Info","Arena",6,"Enter_Zone",3
46.144,"Info","Arena",3,"Exit_Zone",3
46.144,"Info","Arena",3,"Enter_Zone",4
46.344,"Info","Arena",3,"Exit_Zone",4
46.344,"Info","Arena",3,"Enter_Zone",1
46.477,"Info","Arena",2,"Exit_Zone",3
46.477,"Info","Arena",2,"Enter_Zone",4
46.477,"Info","Arena",7,"Exit_Zone",3
46.477,"Info","Arena",7,"Enter_Zone",4
46.611,"Info","Arena",2,"Exit_Zone",4
46.611,"Info","Arena",2,"Enter_Zone",1
46.744,"Info","Arena",7,"Exit_Zone",4
46.744,"Info","Arena",7,"Enter_Zone",1
48.277,"Info","Arena",2,"Exit_Zone",1
