0.000,"Info","2023-08-18 11:55:12","Service 'ymaze_inLT' : Execution start"
0.000,"Info","Subject Identification","3"
0.000,"Info","Apparatus","139"
0.000,"Info","Unit ID","3A843F"
"TIME","","","ARENA","ACTION","ZONE"
30.966,"Info","Arena",1,"Enter_Zone",2
30.966,"Info","Arena",2,"Enter_Zone",1
30.966,"Info","Arena",3,"Enter_Zone",1
30.966,"Info","Arena",4,"Enter_Zone",2
30.966,"Info","Arena",5,"Enter_Zone",1
30.966,"Info","Arena",6,"Enter_Zone",2
30.966,"Info","Arena",7,"Enter_Zone",4
30.966,"Info","Arena",8,"Enter_Zone",1
31.066,"Info","Arena",7,"Exit_Zone",4
31.066,"Info","Arena",7,"Enter_Zone",1
32.066,"Info","Arena",2,"Exit_Zone",1
32.066,"Info","Arena",2,"Enter_Zone",4
32.133,"Info","Arena",2,"Exit_Zone",4
32.133,"Info","Arena",2,"Enter_Zone",2
33.333,"Info","Arena",8,"Exit_Zone",1
33.333,"Info","Arena",8,"Enter_Zone",4
33.409,"Info","Arena",8,"Exit_Zone",4
33.409,"Info","Arena",8,"Enter_Zone",3
34.432,"Info","Arena",6,"Exit_Zone",2
34.432,"Info","Arena",6,"Enter_Zone",4
34.466,"Info","Arena",6,"Exit_Zone",4
34.466,"Info","Arena",6,"Enter_Zone",1
34.499,"Info","Arena",6,"Exit_Zone",1
34.499,"Info","Arena",6,"Enter_Zone",4
34.532,"Info","Arena",3,"Exit_Zone",1
34.532,"Info","Arena",3,"Enter_Zone",4
34.532,"Info","Arena",6,"Exit_Zone",4
34.532,"Info","Arena",6,"Enter_Zone",3
34.599,"Info","Arena",3,"Exit_Zone",4
34.599,"Info","Arena",3,"Enter_Zone",3
35.932,"Info","Arena",7,"Exit_Zone",1
35.932,"Info","Arena",7,"Enter_Zone",4
36.132,"Info","Arena",2,"Exit_Zone",2
36.132,"Info","Arena",2,"Enter_Zone",4
36.132,"Info","Arena",7,"Exit_Zone",4
36.132,"Info","Arena",7,"Enter_Zone",2
36.199,"Info","Arena",2,"Exit_Zone",4
36.199,"Info","Arena",2,"Enter_Zone",3
38.032,"Info","Arena",1,"Exit_Zone",2
38.032,"Info","Arena",1,"Enter_Zone",3
38.599,"Info","Arena",1,"Exit_Zone",3
38.599,"Info","Arena",1,"Enter_Zone",1
39.065,"Info","Arena",8,"Exit_Zone",3
39.065,"Info","Arena",8,"Enter_Zone",4
39.132,"Info","Arena",7,"Exit_Zone",2
39.132,"Info","Arena",7,"Enter_Zone",4
39.432,"Info","Arena",8,"Exit_Zone",4
39.432,"Info","Arena",8,"Enter_Zone",2
39.599,"Info","Arena",2,"Exit_Zone",3
39.599,"Info","Arena",2,"Enter_Zone",4
39.632,"Info","Arena",7,"Exit_Zone",4
39.632,"Info","Arena",7,"Enter_Zone",1
39.665,"Info","Arena",2,"Exit_Zone",4
39.665,"Info","Arena",2,"Enter_Zone",2
40.299,"Info","Arena",3,"Exit_Zone",3
40.299,"Info","Arena",3,"Enter_Zone",4
40.432,"Info","Arena",3,"Exit_Zone",4
40.432,"Info","Arena",3,"Enter_Zone",3
40.932,"Info","Arena",1,"Exit_Zone",1
40.932,"Info","Arena",1,"Enter_Zone",3
41.599,"Info","Arena",8,"Exit_Zone",2
41.599,"Info","Arena",8,"Enter_Zone",4
41.732,"Info","Arena",7,"Exit_Zone",1
41.732,"Info","Arena",7,"Enter_Zone",4
41.768,"Info","Arena",8,"Exit_Zone",4
41.768,"Info","Arena",8,"Enter_Zone",1
41.865,"Info","Arena",7,"Exit_Zone",4
41.865,"Info","Arena",7,"Enter_Zone",2
42.698,"Info","Arena",1,"Exit_Zone",3
42.698,"Info","Arena",1,"Enter_Zone",4
43.032,"Info","Arena",1,"Exit_Zone",4
43.032,"Info","Arena",1,"Enter_Zone",2
43.365,"Info","Arena",5,"Exit_Zone",1
43.365,"Info","Arena",5,"Enter_Zone",3
43.832,"Info","Arena",1,"Exit_Zone",2
43.832,"Info","Arena",1,"Enter_Zone",4
43.865,"Info","Arena",1,"Exit_Zone",4
43.865,"Info","Arena",1,"Enter_Zone",1
43.998,"Info","Arena",7,"Exit_Zone",2
43.998,"Info","Arena",7,"Enter_Zone",4
44.232,"Info","Arena",7,"Exit_Zone",4
44.232,"Info","Arena",7,"Enter_Zone",1
44.765,"Info","Arena",1,"Exit_Zone",1
44.765,"Info","Arena",1,"Enter_Zone",4
44.832,"Info","Arena",1,"Exit_Zone",4
44.832,"Info","Arena",1,"Enter_Zone",3
45.065,"Info","Arena",8,"Exit_Zone",1
45.065,"Info","Arena",8,"Enter_Zone",4
45.598,"Info","Arena",8,"Exit_Zone",4
45.598,"Info","Arena",8,"Enter_Zone",3
45.731,"Info","Arena",2,"Exit_Zone",2
45.731,"Info","Arena",2,"Enter_Zone",4
46.565,"Info","Arena",2,"Exit_Zone",4
46.565,"Info","Arena",2,"Enter_Zone",1
46.931,"Info","Arena",3,"Exit_Zone",3
46.931,"Info","Arena",3,"Enter_Zone",4
46.998,"Info","Arena",3,"Exit_Zone",4
46.998,"Info","Arena",3,"Enter_Zone",1
47.365,"Info","Arena",7,"Exit_Zone",1
47.365,"Info","Arena",7,"Enter_Zone",4
47.565,"Info","Arena",7,"Exit_Zone",4
47.565,"Info","Arena",7,"Enter_Zone",3
47.831,"Info","Arena",5,"Exit_Zone",3
47.831,"Info","Arena",5,"Enter_Zone",2
48.298,"Info","Arena",1,"Exit_Zone",3
48.298,"Info","Arena",1,"Enter_Zone",4
48.365,"Info","Arena",1,"Exit_Zone",4
48.365,"Info","Arena",1,"Enter_Zone",2
49.498,"Info","Arena",5,"Exit_Zone",2
49.498,"Info","Arena",5,"Enter_Zone",3
49.598,"Info","Arena",8,"Exit_Zone",3
49.598,"Info","Arena",8,"Enter_Zone",4
49.764,"Info","Arena",8,"Exit_Zone",4
49.764,"Info","Arena",8,"Enter_Zone",2
50.431,"Info","Arena",3,"Exit_Zone",1
50.431,"Info","Arena",3,"Enter_Zone",4
50.664,"Info","Arena",3,"Exit_Zone",4
50.664,"Info","Arena",3,"Enter_Zone",3
50.764,"Info","Arena",7,"Exit_Zone",3
50.764,"Info","Arena",7,"Enter_Zone",4
51.064,"Info","Arena",7,"Exit_Zone",4
51.064,"Info","Arena",7,"Enter_Zone",2
51.264,"Info","Arena",5,"Exit_Zone",3
51.264,"Info","Arena",5,"Enter_Zone",2
52.098,"Info","Arena",3,"Exit_Zone",3
52.098,"Info","Arena",3,"Enter_Zone",4
52.198,"Info","Arena",8,"Exit_Zone",2
52.198,"Info","Arena",8,"Enter_Zone",4
52.264,"Info","Arena",3,"Exit_Zone",4
52.264,"Info","Arena",3,"Enter_Zone",1
52.864,"Info","Arena",8,"Exit_Zone",4
52.864,"Info","Arena",8,"Enter_Zone",3
53.931,"Info","Arena",3,"Exit_Zone",1
53.931,"Info","Arena",3,"Enter_Zone",4
53.997,"Info","Arena",3,"Exit_Zone",4
53.997,"Info","Arena",3,"Enter_Zone",3
54.997,"Info","Arena",2,"Exit_Zone",1
54.997,"Info","Arena",2,"Enter_Zone",4
55.064,"Info","Arena",2,"Exit_Zone",4
55.064,"Info","Arena",2,"Enter_Zone",3
55.397,"Info","Arena",1,"Exit_Zone",2
55.397,"Info","Arena",1,"Enter_Zone",4
55.397,"Info","Arena",8,"Exit_Zone",3
55.397,"Info","Arena",8,"Enter_Zone",4
55.431,"Info","Arena",1,"Exit_Zone",4
55.431,"Info","Arena",1,"Enter_Zone",1
55.997,"Info","Arena",8,"Exit_Zone",4
55.997,"Info","Arena",8,"Enter_Zone",2
56.864,"Info","Arena",1,"Exit_Zone",1
56.864,"Info","Arena",1,"Enter_Zone",4
57.097,"Info","Arena",1,"Exit_Zone",4
57.097,"Info","Arena",1,"Enter_Zone",2
57.364,"Info","Arena",7,"Exit_Zone",2
57.364,"Info","Arena",7,"Enter_Zone",4
57.397,"Info","Arena",3,"Exit_Zone",3
57.397,"Info","Arena",3,"Enter_Zone",4
57.464,"Info","Arena",2,"Exit_Zone",3
57.464,"Info","Arena",2,"Enter_Zone",4
57.564,"Info","Arena",3,"Exit_Zone",4
57.564,"Info","Arena",3,"Enter_Zone",1
57.764,"Info","Arena",2,"Exit_Zone",4
57.764,"Info","Arena",2,"Enter_Zone",1
57.797,"Info","Arena",4,"Exit_Zone",2
57.797,"Info","Arena",4,"Enter_Zone",4
57.864,"Info","Arena",7,"Exit_Zone",4
