0.000,"Info","2023-08-18 15:30:26","Service 'ymaze_inLT' : Execution start"
0.000,"Info","Subject Identification","9"
0.000,"Info","Apparatus","139"
0.000,"Info","Unit ID","3A843F"
"TIME","","","ARENA","ACTION","ZONE"
30.989,"Info","Arena",1,"Enter_Zone",2
30.989,"Info","Arena",2,"Enter_Zone",2
30.989,"Info","Arena",3,"Enter_Zone",2
30.989,"Info","Arena",4,"Enter_Zone",2
30.989,"Info","Arena",5,"Enter_Zone",3
30.989,"Info","Arena",6,"Enter_Zone",2
30.989,"Info","Arena",7,"Enter_Zone",1
30.989,"Info","Arena",8,"Enter_Zone",3
31.489,"Info","Arena",1,"Exit_Zone",2
31.489,"Info","Arena",1,"Enter_Zone",4
31.622,"Info","Arena",1,"Exit_Zone",4
31.622,"Info","Arena",1,"Enter_Zone",3
31.789,"Info","Arena",7,"Exit_Zone",1
31.789,"Info","Arena",7,"Enter_Zone",4
32.289,"Info","Arena",7,"Exit_Zone",4
32.289,"Info","Arena",7,"Enter_Zone",3
33.155,"Info","Arena",2,"Exit_Zone",2
33.155,"Info","Arena",2,"Enter_Zone",3
33.855,"Info","Arena",7,"Exit_Zone",3
33.855,"Info","Arena",7,"Enter_Zone",4
34.155,"Info","Arena",7,"Exit_Zone",4
34.155,"Info","Arena",7,"Enter_Zone",1
34.622,"Info","Arena",2,"Exit_Zone",3
34.622,"Info","Arena",2,"Enter_Zone",2
35.122,"Info","Arena",6,"Exit_Zone",2
35.122,"Info","Arena",6,"Enter_Zone",4
35.222,"Info","Arena",1,"Exit_Zone",3
35.222,"Info","Arena",1,"Enter_Zone",4
35.588,"Info","Arena",1,"Exit_Zone",4
35.588,"Info","Arena",1,"Enter_Zone",1
35.655,"Info","Arena",6,"Exit_Zone",4
35.655,"Info","Arena",6,"Enter_Zone",3
35.722,"Info","Arena",8,"Exit_Zone",3
35.722,"Info","Arena",8,"Enter_Zone",4
35.822,"Info","Arena",8,"Exit_Zone",4
35.822,"Info","Arena",8,"Enter_Zone",1
36.488,"Info","Arena",7,"Exit_Zone",1
36.488,"Info","Arena",7,"Enter_Zone",4
36.688,"Info","Arena",7,"Exit_Zone",4
36.688,"Info","Arena",7,"Enter_Zone",2
37.421,"Info","Arena",3,"Exit_Zone",2
37.421,"Info","Arena",3,"Enter_Zone",4
37.488,"Info","Arena",3,"Exit_Zone",4
37.488,"Info","Arena",3,"Enter_Zone",3
37.688,"Info","Arena",6,"Exit_Zone",3
37.688,"Info","Arena",6,"Enter_Zone",4
